;case:concept:name;time:timestamp;concept:name;customers;nn1;nn2;products;age;bankaccount;cost;price;producer;weight;EID
213;990014;2019-05-23 12:53:00;pick item;Christine Dobbert;880056.0;;Kindle;43.0;59702.0;255.0;79.99;A;0.483;134.0
214;990014;2019-05-24 09:37:42;pay order;Christine Dobbert;;;;43.0;59702.0;;3239.97;;3.696;174.0
215;990014;2019-05-27 16:26:44;create package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;279.0
216;990014;2019-05-27 18:57:39;send package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;289.0
217;990014;2019-05-28 17:52:39;package delivered;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;365.0
218;990014;2019-06-05 09:17:23;pick item;Christine Dobbert;880055.0;;Echo Dot;43.0;59702.0;369.0;29.99;B;0.38;793.0
219;990014;2019-06-05 16:31:53;create package;Christine Dobbert;;660044.0;;43.0;59702.0;;249.96;;2.42;872.0
220;990014;2019-06-06 12:40:22;send package;Christine Dobbert;;660044.0;;43.0;59702.0;;249.96;;2.42;926.0
221;990014;2019-06-07 10:46:15;package delivered;Christine Dobbert;;660044.0;;43.0;59702.0;;249.96;;2.42;995.0
222;990015;2019-05-21 19:19:34;place order;Luis Santos;;;;48.0;37644.0;;5989.98;;4.095;57.0
223;990015;2019-05-21 20:34:29;pick item;Luis Santos;880059.0;;iPhone X;48.0;37644.0;302.0;699.0;B;0.172;58.0
224;990015;2019-05-22 12:40:14;confirm order;Luis Santos;;;;48.0;37644.0;;5989.98;;4.095;84.0
225;990015;2019-05-22 16:54:39;pick item;Luis Santos;880064.0;;MacBook Air;48.0;37644.0;436.0;2200.0;A;1.25;99.0
226;990015;2019-05-23 10:53:08;pick item;Luis Santos;880063.0;;Kindle;48.0;37644.0;255.0;79.99;A;0.483;119.0
227;990015;2019-05-23 11:08:24;item out of stock;Luis Santos;880062.0;;iPad Air;48.0;37644.0;472.0;476.0;B;0.44;123.0
228;990015;2019-05-23 12:33:06;reorder item;Luis Santos;880062.0;;iPad Air;48.0;37644.0;472.0;476.0;B;0.44;133.0
229;990015;2019-05-24 15:49:44;pick item;Luis Santos;880062.0;;iPad Air;48.0;37644.0;472.0;476.0;B;0.44;203.0
230;990015;2019-05-27 15:11:01;create package;Luis Santos;;660007.0;;48.0;37644.0;;3454.99;;2.345;272.0
231;990015;2019-05-28 09:49:33;pick item;Luis Santos;880061.0;;MacBook Pro;48.0;37644.0;208.0;2500.0;B;1.37;301.0
232;990015;2019-05-28 11:03:28;send package;Luis Santos;;660007.0;;48.0;37644.0;;3454.99;;2.345;310.0
233;990015;2019-05-28 16:42:56;pick item;Luis Santos;880060.0;;Echo Dot;48.0;37644.0;369.0;29.99;B;0.38;352.0
234;990015;2019-05-28 20:08:20;package delivered;Luis Santos;;660007.0;;48.0;37644.0;;3454.99;;2.345;368.0
235;990015;2019-05-30 09:05:10;pay order;Luis Santos;;;;48.0;37644.0;;5989.98;;4.095;463.0
236;990015;2019-05-30 15:56:05;create package;Luis Santos;;660021.0;;48.0;37644.0;;6033.97;;5.6560000000000015;518.0
237;990015;2019-05-31 12:07:26;send package;Luis Santos;;660021.0;;48.0;37644.0;;6033.97;;5.6560000000000015;568.0
238;990015;2019-05-31 12:59:10;package delivered;Luis Santos;;660021.0;;48.0;37644.0;;6033.97;;5.6560000000000015;575.0
239;990016;2019-05-21 22:18:43;place order;Christina Rensinghof;;;;41.0;17020.0;;2217.99;;1.081;61.0
240;990016;2019-05-22 11:14:47;item out of stock;Christina Rensinghof;880065.0;;iPad;41.0;17020.0;369.0;495.0;C;0.483;76.0
241;990016;2019-05-22 11:45:06;pick item;Christina Rensinghof;880068.0;;Fire Stick;41.0;17020.0;460.0;39.99;A;0.2;81.0
242;990016;2019-05-22 15:44:52;reorder item;Christina Rensinghof;880065.0;;iPad;41.0;17020.0;369.0;495.0;C;0.483;94.0
243;990016;2019-05-22 17:19:25;pick item;Christina Rensinghof;880067.0;;iPhone 8;41.0;17020.0;340.0;529.0;A;0.21;101.0
244;990016;2019-05-23 09:26:37;item out of stock;Christina Rensinghof;880066.0;;iPhone 11 Pro;41.0;17020.0;112.0;1149.0;C;0.188;110.0
245;990016;2019-05-23 11:58:56;confirm order;Christina Rensinghof;;;;41.0;17020.0;;2217.99;;1.081;129.0
246;990016;2019-05-23 15:34:32;pick item;Christina Rensinghof;880065.0;;iPad;41.0;17020.0;369.0;495.0;C;0.483;148.0
247;990016;2019-05-25 01:00:00;create package;Christina Rensinghof;;660005.0;;41.0;17020.0;;1982.97;;2.325;227.0
248;990016;2019-05-27 11:36:36;reorder item;Christina Rensinghof;880066.0;;iPhone 11 Pro;41.0;17020.0;112.0;1149.0;C;0.188;252.0
249;990016;2019-05-27 15:11:01;pick item;Christina Rensinghof;880066.0;;iPhone 11 Pro;41.0;17020.0;112.0;1149.0;C;0.188;271.0
250;990016;2019-05-27 20:29:32;send package;Christina Rensinghof;;660005.0;;41.0;17020.0;;1982.97;;2.325;291.0
251;990016;2019-05-28 09:13:13;pay order;Christina Rensinghof;;;;41.0;17020.0;;2217.99;;1.081;295.0
252;990016;2019-05-29 09:50:36;package delivered;Christina Rensinghof;;660005.0;;41.0;17020.0;;1982.97;;2.325;378.0
253;990016;2019-05-30 01:00:00;create package;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;462.0
254;990016;2019-05-30 14:38:24;send package;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;508.0
255;990016;2019-05-30 16:34:12;failed delivery;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;525.0
256;990016;2019-05-31 10:30:10;failed delivery;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;557.0
257;990016;2019-05-31 14:58:13;failed delivery;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;585.0
258;990016;2019-05-31 16:18:19;package delivered;Christina Rensinghof;;660020.0;;41.0;17020.0;;5193.97;;3.613;594.0
259;990017;2019-05-22 08:29:00;place order;Junxiong Gao;;;;52.0;96270.0;;1646.99;;1.919;62.0
260;990017;2019-05-22 10:21:25;confirm order;Junxiong Gao;;;;52.0;96270.0;;1646.99;;1.919;68.0
261;990017;2019-05-22 11:06:36;pick item;Junxiong Gao;880070.0;;iPad;52.0;96270.0;369.0;495.0;C;0.483;74.0
262;990017;2019-05-22 11:34:42;pick item;Junxiong Gao;880069.0;;Kindle Paperwhite;52.0;96270.0;271.0;129.0;B;0.495;78.0
263;990017;2019-05-22 16:14:21;pick item;Junxiong Gao;880071.0;;Kindle Paperwhite;52.0;96270.0;271.0;129.0;B;0.495;97.0
264;990017;2019-05-23 08:44:21;pick item;Junxiong Gao;880072.0;;iPhone 11;52.0;96270.0;115.0;799.0;B;0.166;108.0
265;990017;2019-05-24 10:49:32;pick item;Junxiong Gao;880073.0;;Fire Stick 4K;52.0;96270.0;146.0;89.99;A;0.28;177.0
266;990017;2019-05-24 10:49:32;create package;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;178.0
267;990017;2019-05-27 10:40:13;send package;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;246.0
268;990017;2019-05-27 14:56:21;failed delivery;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;269.0
269;990017;2019-05-28 12:42:06;package delivered;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;324.0
270;990017;2019-05-29 10:35:55;pay order;Junxiong Gao;;;;52.0;96270.0;;1646.99;;1.919;385.0
271;990018;2019-05-22 10:33:18;place order;Christine Dobbert;;;;43.0;59702.0;;823.98;;1.97;70.0
272;990018;2019-05-22 11:39:24;item out of stock;Christine Dobbert;880074.0;;iPhone 8;43.0;59702.0;340.0;529.0;A;0.21;80.0
273;990018;2019-05-22 13:53:26;pick item;Christine Dobbert;880076.0;;Fire Stick 4K;43.0;59702.0;146.0;89.99;A;0.28;86.0
274;990018;2019-05-22 14:44:07;confirm order;Christine Dobbert;;;;43.0;59702.0;;823.98;;1.97;90.0
275;990018;2019-05-23 15:19:51;pay order;Christine Dobbert;;;;43.0;59702.0;;823.98;;1.97;146.0
276;990018;2019-05-23 15:28:01;reorder item;Christine Dobbert;880074.0;;iPhone 8;43.0;59702.0;340.0;529.0;A;0.21;147.0
277;990018;2019-05-23 16:46:01;pick item;Christine Dobbert;880075.0;;Echo Studio;43.0;59702.0;340.0;199.99;A;1.48;156.0
278;990018;2019-05-24 14:07:48;pick item;Christine Dobbert;880074.0;;iPhone 8;43.0;59702.0;340.0;529.0;A;0.21;195.0
279;990018;2019-05-27 16:26:44;create package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;279.0
280;990018;2019-05-27 18:57:39;send package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;289.0
281;990018;2019-05-28 17:52:39;package delivered;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;365.0
282;990019;2019-05-22 12:26:23;place order;Majid Rafiei;;;;46.0;74370.0;;893.99;;0.446;83.0
283;990019;2019-05-22 15:42:38;confirm order;Majid Rafiei;;;;46.0;74370.0;;893.99;;0.446;93.0
284;990019;2019-05-23 08:42:25;pick item;Majid Rafiei;880077.0;;iPhone 11;46.0;74370.0;115.0;799.0;B;0.166;107.0
285;990019;2019-05-23 16:16:20;pick item;Majid Rafiei;880078.0;;Fire Stick 4K;46.0;74370.0;146.0;89.99;A;0.28;153.0
286;990019;2019-05-24 15:49:44;create package;Majid Rafiei;;660004.0;;46.0;74370.0;;4659.96;;4.755;204.0
287;990019;2019-05-27 09:50:01;send package;Majid Rafiei;;660004.0;;46.0;74370.0;;4659.96;;4.755;238.0
288;990019;2019-05-27 12:39:25;package delivered;Majid Rafiei;;660004.0;;46.0;74370.0;;4659.96;;4.755;259.0
289;990019;2019-06-11 15:42:38;payment reminder;Majid Rafiei;;;;46.0;74370.0;;893.99;;0.446;1184.0
290;990019;2019-06-13 10:15:04;pay order;Majid Rafiei;;;;46.0;74370.0;;893.99;;0.446;1300.0
291;990020;2019-05-22 14:12:34;place order;Kefang Ding;;;;38.0;76896.0;;4534.99;;3.48;87.0
292;990020;2019-05-23 13:04:43;confirm order;Kefang Ding;;;;38.0;76896.0;;4534.99;;3.48;136.0
293;990020;2019-05-23 13:32:53;pick item;Kefang Ding;880080.0;;Echo Show 8;38.0;76896.0;173.0;129.99;B;0.98;137.0
294;990020;2019-05-23 16:07:36;item out of stock;Kefang Ding;880079.0;;MacBook Air;38.0;76896.0;436.0;2200.0;A;1.25;151.0
295;990020;2019-05-24 09:21:25;reorder item;Kefang Ding;880079.0;;MacBook Air;38.0;76896.0;436.0;2200.0;A;1.25;170.0
296;990020;2019-05-24 14:22:07;pick item;Kefang Ding;880081.0;;MacBook Air;38.0;76896.0;436.0;2200.0;A;1.25;196.0
297;990020;2019-05-28 14:51:35;pick item;Kefang Ding;880079.0;;MacBook Air;38.0;76896.0;436.0;2200.0;A;1.25;333.0
298;990020;2019-05-28 16:07:01;create package;Kefang Ding;;660012.0;;38.0;76896.0;;4649.97;;4.74;348.0
299;990020;2019-05-29 16:16:17;send package;Kefang Ding;;660012.0;;38.0;76896.0;;4649.97;;4.74;435.0
300;990020;2019-05-29 20:01:33;package delivered;Kefang Ding;;660012.0;;38.0;76896.0;;4649.97;;4.74;456.0
301;990020;2019-05-31 14:55:51;pay order;Kefang Ding;;;;38.0;76896.0;;4534.99;;3.48;584.0
302;990021;2019-05-22 15:44:55;place order;Mohammadreza Fani Sani;;;;51.0;61801.0;;2535.99;;2.651;95.0
303;990021;2019-05-23 17:01:33;pick item;Mohammadreza Fani Sani;880087.0;;iPhone 11 Pro;51.0;61801.0;112.0;1149.0;C;0.188;158.0
304;990021;2019-05-23 22:00:00;confirm order;Mohammadreza Fani Sani;;;;51.0;61801.0;;2535.99;;2.651;167.0
305;990021;2019-05-24 09:41:01;pick item;Mohammadreza Fani Sani;880084.0;;iPhone 8;51.0;61801.0;340.0;529.0;A;0.21;175.0
306;990021;2019-05-24 14:39:58;item out of stock;Mohammadreza Fani Sani;880082.0;;iPad;51.0;61801.0;369.0;495.0;C;0.483;198.0
307;990021;2019-05-24 17:48:27;reorder item;Mohammadreza Fani Sani;880082.0;;iPad;51.0;61801.0;369.0;495.0;C;0.483;218.0
308;990021;2019-05-27 10:25:30;pick item;Mohammadreza Fani Sani;880083.0;;Kindle Paperwhite;51.0;61801.0;271.0;129.0;B;0.495;243.0
309;990021;2019-05-27 12:19:36;pay order;Mohammadreza Fani Sani;;;;51.0;61801.0;;2535.99;;2.651;256.0
310;990021;2019-05-27 12:21:13;pick item;Mohammadreza Fani Sani;880085.0;;Kindle Paperwhite;51.0;61801.0;271.0;129.0;B;0.495;257.0
311;990021;2019-05-27 17:00:36;pick item;Mohammadreza Fani Sani;880082.0;;iPad;51.0;61801.0;369.0;495.0;C;0.483;282.0
312;990021;2019-05-29 11:18:17;create package;Mohammadreza Fani Sani;;660014.0;;51.0;61801.0;;3828.98;;3.616;394.0
313;990021;2019-05-29 14:23:06;item out of stock;Mohammadreza Fani Sani;880086.0;;Echo;51.0;61801.0;378.0;99.99;A;0.78;414.0
314;990021;2019-05-29 19:29:05;send package;Mohammadreza Fani Sani;;660014.0;;51.0;61801.0;;3828.98;;3.616;453.0
315;990021;2019-05-30 10:34:44;package delivered;Mohammadreza Fani Sani;;660014.0;;51.0;61801.0;;3828.98;;3.616;477.0
316;990021;2019-05-30 16:47:55;reorder item;Mohammadreza Fani Sani;880086.0;;Echo;51.0;61801.0;378.0;99.99;A;0.78;526.0
317;990021;2019-06-04 10:18:03;pick item;Mohammadreza Fani Sani;880086.0;;Echo;51.0;61801.0;378.0;99.99;A;0.78;713.0
318;990021;2019-06-06 10:21:38;create package;Mohammadreza Fani Sani;;660046.0;;51.0;61801.0;;4145.95;;4.3180000000000005;907.0
319;990021;2019-06-06 10:56:40;send package;Mohammadreza Fani Sani;;660046.0;;51.0;61801.0;;4145.95;;4.3180000000000005;915.0
320;990021;2019-06-06 15:45:51;package delivered;Mohammadreza Fani Sani;;660046.0;;51.0;61801.0;;4145.95;;4.3180000000000005;951.0
321;990022;2019-05-22 17:49:37;place order;Tobias Brockhoff;;;;30.0;69038.0;;3802.99;;3.102;104.0
322;990022;2019-05-23 10:03:08;pick item;Tobias Brockhoff;880090.0;;iPhone X;30.0;69038.0;302.0;699.0;B;0.172;112.0
323;990022;2019-05-23 11:07:19;item out of stock;Tobias Brockhoff;880091.0;;iPad mini;30.0;69038.0;131.0;449.0;C;0.28;122.0
324;990022;2019-05-23 11:23:05;confirm order;Tobias Brockhoff;;;;30.0;69038.0;;3802.99;;3.102;124.0
325;990022;2019-05-23 12:13:24;reorder item;Tobias Brockhoff;880091.0;;iPad mini;30.0;69038.0;131.0;449.0;C;0.28;131.0
326;990022;2019-05-24 13:23:15;pick item;Tobias Brockhoff;880088.0;;Echo Plus;30.0;69038.0;122.0;149.99;B;1.28;191.0
327;990022;2019-05-27 15:29:21;pick item;Tobias Brockhoff;880091.0;;iPad mini;30.0;69038.0;131.0;449.0;C;0.28;275.0
328;990022;2019-05-28 11:12:33;pick item;Tobias Brockhoff;880089.0;;MacBook Pro;30.0;69038.0;208.0;2500.0;B;1.37;311.0
329;990022;2019-05-28 11:12:33;create package;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;312.0
330;990022;2019-05-28 15:57:57;send package;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;343.0
331;990022;2019-05-29 09:08:16;package delivered;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;373.0
332;990022;2019-06-03 11:04:21;pay order;Tobias Brockhoff;;;;30.0;69038.0;;3802.99;;3.102;637.0
333;990023;2019-05-22 20:08:26;place order;Tobias Brockhoff;;;;30.0;69038.0;;354.98;;2.76;105.0
334;990023;2019-05-23 10:29:24;item out of stock;Tobias Brockhoff;880093.0;;Echo Plus;30.0;69038.0;122.0;149.99;B;1.28;115.0
335;990023;2019-05-24 11:05:13;pick item;Tobias Brockhoff;880092.0;;Echo Studio;30.0;69038.0;340.0;199.99;A;1.48;180.0
336;990023;2019-05-24 14:55:25;confirm order;Tobias Brockhoff;;;;30.0;69038.0;;354.98;;2.76;200.0
337;990023;2019-05-27 09:22:27;pay order;Tobias Brockhoff;;;;30.0;69038.0;;354.98;;2.76;233.0
338;990023;2019-05-28 10:47:51;reorder item;Tobias Brockhoff;880093.0;;Echo Plus;30.0;69038.0;122.0;149.99;B;1.28;307.0
339;990023;2019-05-28 11:12:33;create package;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;312.0
340;990023;2019-05-28 15:57:57;send package;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;343.0
341;990023;2019-05-29 09:08:16;package delivered;Tobias Brockhoff;;660010.0;;30.0;69038.0;;4522.97;;5.445;373.0
342;990023;2019-06-03 21:19:52;pick item;Tobias Brockhoff;880093.0;;Echo Plus;30.0;69038.0;122.0;149.99;B;1.28;696.0
343;990023;2019-06-04 01:00:00;create package;Tobias Brockhoff;;660033.0;;30.0;69038.0;;2536.98;;2.8;700.0
344;990023;2019-06-04 11:15:46;send package;Tobias Brockhoff;;660033.0;;30.0;69038.0;;2536.98;;2.8;725.0
345;990023;2019-06-05 09:41:01;package delivered;Tobias Brockhoff;;660033.0;;30.0;69038.0;;2536.98;;2.8;798.0
346;990024;2019-05-22 22:56:27;place order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;2.432;106.0
347;990024;2019-05-23 11:57:31;pick item;Anahita Farhang Ghahfarokhi;880094.0;;Echo Show 8;58.0;42513.0;173.0;129.99;B;0.98;128.0
348;990024;2019-05-23 12:55:00;confirm order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;2.432;135.0
349;990024;2019-05-23 15:38:19;item out of stock;Anahita Farhang Ghahfarokhi;880096.0;;Echo Plus;58.0;42513.0;122.0;149.99;B;1.28;149.0
350;990024;2019-05-23 16:56:29;reorder item;Anahita Farhang Ghahfarokhi;880096.0;;Echo Plus;58.0;42513.0;122.0;149.99;B;1.28;157.0
351;990024;2019-05-24 10:09:07;pick item;Anahita Farhang Ghahfarokhi;880095.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;176.0
352;990024;2019-05-28 13:31:07;pick item;Anahita Farhang Ghahfarokhi;880096.0;;Echo Plus;58.0;42513.0;122.0;149.99;B;1.28;325.0
353;990024;2019-05-28 14:22:11;create package;Anahita Farhang Ghahfarokhi;;660011.0;;58.0;42513.0;;2451.98;;3.405;332.0
354;990024;2019-05-28 16:01:33;send package;Anahita Farhang Ghahfarokhi;;660011.0;;58.0;42513.0;;2451.98;;3.405;345.0
355;990024;2019-05-29 09:58:19;package delivered;Anahita Farhang Ghahfarokhi;;660011.0;;58.0;42513.0;;2451.98;;3.405;380.0
356;990024;2019-05-29 19:51:41;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;983.98;;2.432;455.0
357;990025;2019-05-23 09:44:29;place order;Marco Pegoraro;;;;50.0;91248.0;;3773.96;;5.172999999999999;111.0
358;990025;2019-05-23 10:52:26;pick item;Marco Pegoraro;880098.0;;iPad Pro;50.0;91248.0;308.0;1099.0;B;0.483;118.0
359;990025;2019-05-23 12:15:16;pick item;Marco Pegoraro;880099.0;;Echo Studio;50.0;91248.0;340.0;199.99;A;1.48;132.0
360;990025;2019-05-23 15:00:45;pick item;Marco Pegoraro;880101.0;;MacBook Air;50.0;91248.0;436.0;2200.0;A;1.25;145.0
361;990025;2019-05-23 17:26:26;create package;Marco Pegoraro;;660002.0;;50.0;91248.0;;3688.97;;4.273;160.0
362;990025;2019-05-23 17:43:12;send package;Marco Pegoraro;;660002.0;;50.0;91248.0;;3688.97;;4.273;161.0
363;990025;2019-05-23 19:15:44;pick item;Marco Pegoraro;880100.0;;Echo;50.0;91248.0;378.0;99.99;A;0.78;165.0
364;990025;2019-05-24 12:33:21;item out of stock;Marco Pegoraro;880102.0;;Fire Stick;50.0;91248.0;460.0;39.99;A;0.2;186.0
365;990025;2019-05-24 15:54:44;package delivered;Marco Pegoraro;;660002.0;;50.0;91248.0;;3688.97;;4.273;206.0
366;990025;2019-05-24 15:56:27;reorder item;Marco Pegoraro;880102.0;;Fire Stick;50.0;91248.0;460.0;39.99;A;0.2;207.0
367;990025;2019-05-24 17:01:23;confirm order;Marco Pegoraro;;;;50.0;91248.0;;3773.96;;5.172999999999999;212.0
368;990025;2019-05-28 14:20:52;pick item;Marco Pegoraro;880097.0;;Echo Show 8;50.0;91248.0;173.0;129.99;B;0.98;330.0
369;990025;2019-05-29 13:59:21;create package;Marco Pegoraro;;660015.0;;50.0;91248.0;;229.98;;1.76;410.0
370;990025;2019-05-29 19:08:32;send package;Marco Pegoraro;;660015.0;;50.0;91248.0;;229.98;;1.76;451.0
371;990025;2019-05-30 14:50:42;package delivered;Marco Pegoraro;;660015.0;;50.0;91248.0;;229.98;;1.76;510.0
372;990025;2019-05-31 10:56:50;pick item;Marco Pegoraro;880102.0;;Fire Stick;50.0;91248.0;460.0;39.99;A;0.2;561.0
373;990025;2019-05-31 15:35:49;pay order;Marco Pegoraro;;;;50.0;91248.0;;3773.96;;5.172999999999999;588.0
374;990025;2019-06-04 15:15:34;create package;Marco Pegoraro;;660036.0;;50.0;91248.0;;748.97;;0.97;749.0
375;990025;2019-06-04 18:00:57;send package;Marco Pegoraro;;660036.0;;50.0;91248.0;;748.97;;0.97;774.0
376;990025;2019-06-05 15:51:44;package delivered;Marco Pegoraro;;660036.0;;50.0;91248.0;;748.97;;0.97;862.0
377;990026;2019-05-23 11:48:45;place order;Junxiong Gao;;;;52.0;96270.0;;2729.98;;2.583;126.0
378;990026;2019-05-23 11:55:58;pick item;Junxiong Gao;880106.0;;Echo Show 5;52.0;96270.0;218.0;89.99;A;0.88;127.0
379;990026;2019-05-23 14:49:52;pick item;Junxiong Gao;880103.0;;Kindle Paperwhite;52.0;96270.0;271.0;129.0;B;0.495;143.0
380;990026;2019-05-23 16:36:27;pick item;Junxiong Gao;880109.0;;iPhone X;52.0;96270.0;302.0;699.0;B;0.172;155.0
381;990026;2019-05-24 10:49:32;create package;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;178.0
382;990026;2019-05-24 10:55:36;item out of stock;Junxiong Gao;880108.0;;iPad mini;52.0;96270.0;131.0;449.0;C;0.28;179.0
383;990026;2019-05-24 13:02:38;pick item;Junxiong Gao;880107.0;;iPhone 11;52.0;96270.0;115.0;799.0;B;0.166;189.0
384;990026;2019-05-24 15:56:31;reorder item;Junxiong Gao;880108.0;;iPad mini;52.0;96270.0;131.0;449.0;C;0.28;208.0
385;990026;2019-05-24 16:32:09;confirm order;Junxiong Gao;;;;52.0;96270.0;;2729.98;;2.583;210.0
386;990026;2019-05-24 17:25:09;pick item;Junxiong Gao;880105.0;;Echo Dot;52.0;96270.0;369.0;29.99;B;0.38;215.0
387;990026;2019-05-24 17:39:53;pick item;Junxiong Gao;880104.0;;iPhone 8;52.0;96270.0;340.0;529.0;A;0.21;217.0
388;990026;2019-05-27 10:40:13;send package;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;246.0
389;990026;2019-05-27 14:56:21;failed delivery;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;269.0
390;990026;2019-05-28 12:42:06;package delivered;Junxiong Gao;;660003.0;;52.0;96270.0;;3148.95;;7.401;324.0
391;990026;2019-05-29 15:38:06;create package;Junxiong Gao;;660016.0;;52.0;96270.0;;1387.98;;1.136;422.0
392;990026;2019-05-30 10:10:22;send package;Junxiong Gao;;660016.0;;52.0;96270.0;;1387.98;;1.136;473.0
393;990026;2019-05-30 12:02:46;package delivered;Junxiong Gao;;660016.0;;52.0;96270.0;;1387.98;;1.136;486.0
394;990026;2019-06-05 11:05:38;pick item;Junxiong Gao;880108.0;;iPad mini;52.0;96270.0;131.0;449.0;C;0.28;816.0
395;990026;2019-06-07 13:43:45;create package;Junxiong Gao;;660052.0;;52.0;96270.0;;1906.97;;2.106;1019.0
396;990026;2019-06-10 16:57:21;send package;Junxiong Gao;;660052.0;;52.0;96270.0;;1906.97;;2.106;1125.0
397;990026;2019-06-11 10:57:37;package delivered;Junxiong Gao;;660052.0;;52.0;96270.0;;1906.97;;2.106;1154.0
398;990026;2019-06-13 16:32:09;payment reminder;Junxiong Gao;;;;52.0;96270.0;;2729.98;;2.583;1337.0
399;990026;2019-06-19 10:00:32;pay order;Junxiong Gao;;;;52.0;96270.0;;2729.98;;2.583;1654.0
400;990027;2019-05-23 13:57:18;place order;Christine Dobbert;;;;43.0;59702.0;;184.98;;1.263;139.0
401;990027;2019-05-23 14:58:15;pick item;Christine Dobbert;880110.0;;Kindle;43.0;59702.0;255.0;79.99;A;0.483;144.0
402;990027;2019-05-23 16:27:55;confirm order;Christine Dobbert;;;;43.0;59702.0;;184.98;;1.263;154.0
403;990027;2019-05-27 16:26:44;create package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;279.0
404;990027;2019-05-27 18:57:39;send package;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;289.0
405;990027;2019-05-28 17:52:39;package delivered;Christine Dobbert;;660008.0;;43.0;59702.0;;4143.94;;5.968999999999999;365.0
406;990027;2019-05-30 15:56:05;pick item;Christine Dobbert;880111.0;;Echo;43.0;59702.0;378.0;99.99;A;0.78;517.0
407;990027;2019-06-03 16:22:21;create package;Christine Dobbert;;660030.0;;43.0;59702.0;;398.97;;2.638;672.0
408;990027;2019-06-04 11:28:14;send package;Christine Dobbert;;660030.0;;43.0;59702.0;;398.97;;2.638;727.0
409;990027;2019-06-05 14:32:48;package delivered;Christine Dobbert;;660030.0;;43.0;59702.0;;398.97;;2.638;845.0
410;990027;2019-06-12 16:27:55;payment reminder;Christine Dobbert;;;;43.0;59702.0;;184.98;;1.263;1273.0
