;case:concept:name;time:timestamp;concept:name;customers;age;bankaccount;price;weight;EID
255;660081;2019-06-18 12:06:04;send package;Tobias Brockhoff;30.0;69038.0;6070.96;5.331;1565.0
256;660081;2019-06-18 12:41:35;failed delivery;Tobias Brockhoff;30.0;69038.0;6070.96;5.331;1570.0
257;660081;2019-06-18 16:17:30;package delivered;Tobias Brockhoff;30.0;69038.0;6070.96;5.331;1616.0
258;660082;2019-06-18 09:59:48;create package;Kefang Ding;38.0;76896.0;229.98;1.86;1543.0
259;660082;2019-06-18 13:27:19;send package;Kefang Ding;38.0;76896.0;229.98;1.86;1578.0
260;660082;2019-06-19 11:07:41;package delivered;Kefang Ding;38.0;76896.0;229.98;1.86;1666.0
261;660083;2019-06-18 10:54:21;create package;Mahnaz Qafari;40.0;83924.0;1200.98;2.635;1551.0
262;660083;2019-06-18 14:59:15;send package;Mahnaz Qafari;40.0;83924.0;1200.98;2.635;1591.0
263;660083;2019-06-18 18:17:14;package delivered;Mahnaz Qafari;40.0;83924.0;1200.98;2.635;1629.0
264;660084;2019-06-18 11:41:30;create package;Majid Rafiei;46.0;74370.0;1358.98;1.651;1561.0
265;660084;2019-06-18 13:04:09;send package;Majid Rafiei;46.0;74370.0;1358.98;1.651;1573.0
266;660084;2019-06-18 14:32:44;failed delivery;Majid Rafiei;46.0;74370.0;1358.98;1.651;1584.0
267;660084;2019-06-19 10:27:27;package delivered;Majid Rafiei;46.0;74370.0;1358.98;1.651;1661.0
268;660085;2019-06-18 12:18:14;create package;Seran Uysal;40.0;69940.0;1708.95;4.208;1568.0
269;660085;2019-06-18 16:18:43;send package;Seran Uysal;40.0;69940.0;1708.95;4.208;1617.0
270;660085;2019-06-18 16:22:44;failed delivery;Seran Uysal;40.0;69940.0;1708.95;4.208;1619.0
271;660085;2019-06-19 10:18:09;package delivered;Seran Uysal;40.0;69940.0;1708.95;4.208;1658.0
272;660086;2019-06-18 14:40:31;create package;Junxiong Gao;52.0;96270.0;734.98;2.643;1587.0
273;660086;2019-06-19 11:08:32;send package;Junxiong Gao;52.0;96270.0;734.98;2.643;1667.0
274;660086;2019-06-19 11:31:56;package delivered;Junxiong Gao;52.0;96270.0;734.98;2.643;1674.0
275;660087;2019-06-18 15:09:54;create package;Luis Santos;48.0;37644.0;2618.98;3.505;1597.0
276;660087;2019-06-19 11:47:32;send package;Luis Santos;48.0;37644.0;2618.98;3.505;1676.0
277;660087;2019-06-20 11:30:48;package delivered;Luis Santos;48.0;37644.0;2618.98;3.505;1755.0
278;660088;2019-06-18 15:43:34;create package;Wil van der Aalst;34.0;48846.0;7437.98;5.419;1604.0
279;660088;2019-06-18 15:50:34;send package;Wil van der Aalst;34.0;48846.0;7437.98;5.419;1607.0
280;660088;2019-06-19 10:37:32;package delivered;Wil van der Aalst;34.0;48846.0;7437.98;5.419;1664.0
281;660089;2019-06-18 20:16:21;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2500.0;1.37;1636.0
282;660089;2019-06-19 10:36:15;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2500.0;1.37;1663.0
283;660089;2019-06-19 12:35:50;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;2500.0;1.37;1687.0
284;660089;2019-06-19 18:34:35;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2500.0;1.37;1726.0
285;660090;2019-06-18 21:58:36;create package;Lisa Mannel;51.0;44449.0;2946.94;5.242999999999999;1640.0
286;660090;2019-06-19 11:58:34;send package;Lisa Mannel;51.0;44449.0;2946.94;5.242999999999999;1678.0
287;660090;2019-06-19 14:49:32;package delivered;Lisa Mannel;51.0;44449.0;2946.94;5.242999999999999;1697.0
288;660091;2019-06-19 01:00:00;create package;Christine Dobbert;43.0;59702.0;4801.93;6.984;1641.0
289;660091;2019-06-19 17:46:39;send package;Christine Dobbert;43.0;59702.0;4801.93;6.984;1722.0
290;660091;2019-06-20 15:07:47;package delivered;Christine Dobbert;43.0;59702.0;4801.93;6.984;1777.0
291;660092;2019-06-19 15:46:00;create package;Christina Rensinghof;41.0;17020.0;1268.98;0.871;1704.0
292;660092;2019-06-20 12:55:23;send package;Christina Rensinghof;41.0;17020.0;1268.98;0.871;1760.0
293;660092;2019-06-21 16:20:51;package delivered;Christina Rensinghof;41.0;17020.0;1268.98;0.871;1868.0
294;660093;2019-06-19 16:04:39;create package;Mahsa Bafrani;58.0;35775.0;2336.95;4.173;1710.0
295;660093;2019-06-20 15:49:59;send package;Mahsa Bafrani;58.0;35775.0;2336.95;4.173;1782.0
296;660093;2019-06-21 13:43:38;package delivered;Mahsa Bafrani;58.0;35775.0;2336.95;4.173;1846.0
297;660094;2019-06-20 09:23:12;create package;Gyunam Park;55.0;27275.0;4162.97;3.539;1736.0
298;660094;2019-06-20 18:49:19;send package;Gyunam Park;55.0;27275.0;4162.97;3.539;1800.0
299;660094;2019-06-21 14:12:29;package delivered;Gyunam Park;55.0;27275.0;4162.97;3.539;1850.0
300;660095;2019-06-20 11:00:07;create package;Tobias Brockhoff;30.0;69038.0;2256.99;1.5219999999999998;1750.0
301;660095;2019-06-21 09:55:32;send package;Tobias Brockhoff;30.0;69038.0;2256.99;1.5219999999999998;1823.0
302;660095;2019-06-24 11:24:24;package delivered;Tobias Brockhoff;30.0;69038.0;2256.99;1.5219999999999998;1917.0
303;660096;2019-06-20 12:17:58;create package;Claudia Graf;54.0;29653.0;2387.99;1.256;1759.0
304;660096;2019-06-20 14:33:53;send package;Claudia Graf;54.0;29653.0;2387.99;1.256;1769.0
305;660096;2019-06-21 13:29:02;package delivered;Claudia Graf;54.0;29653.0;2387.99;1.256;1842.0
306;660097;2019-06-20 14:52:49;create package;Kefang Ding;38.0;76896.0;718.98;1.87;1772.0
307;660097;2019-06-21 13:09:52;send package;Kefang Ding;38.0;76896.0;718.98;1.87;1837.0
308;660097;2019-06-21 16:23:16;failed delivery;Kefang Ding;38.0;76896.0;718.98;1.87;1869.0
309;660097;2019-06-21 20:30:40;package delivered;Kefang Ding;38.0;76896.0;718.98;1.87;1881.0
310;660098;2019-06-20 15:12:28;create package;Mahnaz Qafari;40.0;83924.0;9964.94;10.279000000000002;1779.0
311;660098;2019-06-21 14:36:41;send package;Mahnaz Qafari;40.0;83924.0;9964.94;10.279000000000002;1855.0
312;660098;2019-06-24 14:39:50;failed delivery;Mahnaz Qafari;40.0;83924.0;9964.94;10.279000000000002;1936.0
313;660098;2019-06-24 18:07:05;package delivered;Mahnaz Qafari;40.0;83924.0;9964.94;10.279000000000002;1975.0
314;660099;2019-06-21 09:36:47;create package;Luis Santos;48.0;37644.0;4436.98;3.343;1817.0
315;660099;2019-06-21 16:15:39;send package;Luis Santos;48.0;37644.0;4436.98;3.343;1867.0
316;660099;2019-06-24 16:49:16;package delivered;Luis Santos;48.0;37644.0;4436.98;3.343;1958.0
317;660100;2019-06-21 10:51:13;create package;Wil van der Aalst;34.0;48846.0;1668.94;4.763;1828.0
318;660100;2019-06-21 13:31:07;send package;Wil van der Aalst;34.0;48846.0;1668.94;4.763;1843.0
319;660100;2019-06-21 15:16:45;package delivered;Wil van der Aalst;34.0;48846.0;1668.94;4.763;1859.0
320;660101;2019-06-21 13:52:19;create package;Majid Rafiei;46.0;74370.0;2692.96;3.472;1848.0
321;660101;2019-06-24 17:05:33;send package;Majid Rafiei;46.0;74370.0;2692.96;3.472;1962.0
322;660101;2019-06-25 10:11:42;package delivered;Majid Rafiei;46.0;74370.0;2692.96;3.472;1990.0
323;660102;2019-06-21 15:44:04;create package;Junxiong Gao;52.0;96270.0;3662.96;4.583;1864.0
324;660102;2019-06-21 19:24:34;send package;Junxiong Gao;52.0;96270.0;3662.96;4.583;1880.0
325;660102;2019-06-24 15:50:23;package delivered;Junxiong Gao;52.0;96270.0;3662.96;4.583;1948.0
326;660103;2019-06-24 01:00:00;create package;Christine Dobbert;43.0;59702.0;3204.99;3.085;1886.0
327;660103;2019-06-24 09:08:14;send package;Christine Dobbert;43.0;59702.0;3204.99;3.085;1888.0
328;660103;2019-06-24 13:39:01;package delivered;Christine Dobbert;43.0;59702.0;3204.99;3.085;1929.0
329;660104;2019-06-24 10:48:40;create package;Mohammadreza Fani Sani;51.0;61801.0;1946.98;2.786;1907.0
330;660104;2019-06-24 14:55:39;send package;Mohammadreza Fani Sani;51.0;61801.0;1946.98;2.786;1938.0
331;660104;2019-06-25 17:36:14;package delivered;Mohammadreza Fani Sani;51.0;61801.0;1946.98;2.786;2064.0
332;660105;2019-06-24 11:39:16;create package;Lisa Mannel;51.0;44449.0;2032.97;2.502;1920.0
333;660105;2019-06-25 12:35:15;send package;Lisa Mannel;51.0;44449.0;2032.97;2.502;2016.0
334;660105;2019-06-25 14:17:33;failed delivery;Lisa Mannel;51.0;44449.0;2032.97;2.502;2027.0
335;660105;2019-06-26 08:30:25;failed delivery;Lisa Mannel;51.0;44449.0;2032.97;2.502;2080.0
336;660105;2019-06-26 10:35:57;failed delivery;Lisa Mannel;51.0;44449.0;2032.97;2.502;2096.0
337;660105;2019-06-26 16:42:46;failed delivery;Lisa Mannel;51.0;44449.0;2032.97;2.502;2148.0
338;660105;2019-06-27 18:21:14;package delivered;Lisa Mannel;51.0;44449.0;2032.97;2.502;2255.0
339;660106;2019-06-24 15:18:33;create package;Christina Rensinghof;41.0;17020.0;2973.99;2.296;1943.0
340;660106;2019-06-25 16:30:08;send package;Christina Rensinghof;41.0;17020.0;2973.99;2.296;2050.0
341;660106;2019-06-25 16:58:18;package delivered;Christina Rensinghof;41.0;17020.0;2973.99;2.296;2055.0
342;660107;2019-06-24 16:27:26;create package;Gyunam Park;55.0;27275.0;3478.98;2.696;1953.0
343;660107;2019-06-25 09:04:59;send package;Gyunam Park;55.0;27275.0;3478.98;2.696;1985.0
344;660107;2019-06-25 11:20:02;package delivered;Gyunam Park;55.0;27275.0;3478.98;2.696;2004.0
345;660108;2019-06-24 17:08:54;create package;Tobias Brockhoff;30.0;69038.0;7995.91;11.130999999999998;1964.0
346;660108;2019-06-25 13:40:56;send package;Tobias Brockhoff;30.0;69038.0;7995.91;11.130999999999998;2024.0
347;660108;2019-06-25 18:57:21;failed delivery;Tobias Brockhoff;30.0;69038.0;7995.91;11.130999999999998;2070.0
348;660108;2019-06-26 12:22:38;package delivered;Tobias Brockhoff;30.0;69038.0;7995.91;11.130999999999998;2109.0
349;660109;2019-06-25 11:30:01;create package;Marco Pegoraro;50.0;91248.0;299.98;2.26;2006.0
350;660109;2019-06-25 11:55:45;send package;Marco Pegoraro;50.0;91248.0;299.98;2.26;2008.0
351;660109;2019-06-26 09:18:52;package delivered;Marco Pegoraro;50.0;91248.0;299.98;2.26;2084.0
352;660110;2019-06-25 11:57:29;create package;Mahnaz Qafari;40.0;83924.0;4496.96;4.285;2010.0
353;660110;2019-06-25 14:45:34;send package;Mahnaz Qafari;40.0;83924.0;4496.96;4.285;2030.0
354;660110;2019-06-25 14:53:24;package delivered;Mahnaz Qafari;40.0;83924.0;4496.96;4.285;2031.0
355;660111;2019-06-25 15:14:06;create package;Mahsa Bafrani;58.0;35775.0;3423.99;2.675;2036.0
356;660111;2019-06-26 10:04:43;send package;Mahsa Bafrani;58.0;35775.0;3423.99;2.675;2093.0
357;660111;2019-06-27 09:16:34;failed delivery;Mahsa Bafrani;58.0;35775.0;3423.99;2.675;2180.0
358;660111;2019-06-27 11:32:24;package delivered;Mahsa Bafrani;58.0;35775.0;3423.99;2.675;2201.0
359;660112;2019-06-25 15:43:21;create package;Kefang Ding;38.0;76896.0;7993.99;5.912999999999999;2044.0
360;660112;2019-06-25 17:12:09;send package;Kefang Ding;38.0;76896.0;7993.99;5.912999999999999;2057.0
361;660112;2019-06-25 17:17:11;package delivered;Kefang Ding;38.0;76896.0;7993.99;5.912999999999999;2058.0
362;660113;2019-06-25 17:18:56;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2909.96;4.493;2060.0
363;660113;2019-06-26 16:40:01;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2909.96;4.493;2147.0
364;660113;2019-06-26 18:49:28;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2909.96;4.493;2165.0
365;660114;2019-06-25 19:34:15;create package;Junxiong Gao;52.0;96270.0;2686.98;1.5119999999999998;2073.0
366;660114;2019-06-26 18:42:36;send package;Junxiong Gao;52.0;96270.0;2686.98;1.5119999999999998;2163.0
367;660114;2019-06-27 11:27:13;failed delivery;Junxiong Gao;52.0;96270.0;2686.98;1.5119999999999998;2199.0
368;660114;2019-06-27 16:12:57;package delivered;Junxiong Gao;52.0;96270.0;2686.98;1.5119999999999998;2240.0
369;660115;2019-06-26 09:05:44;create package;Luis Santos;48.0;37644.0;10926.97;7.722;2083.0
370;660115;2019-06-26 09:40:31;send package;Luis Santos;48.0;37644.0;10926.97;7.722;2087.0
371;660115;2019-06-26 09:58:55;failed delivery;Luis Santos;48.0;37644.0;10926.97;7.722;2091.0
372;660115;2019-06-26 17:37:52;failed delivery;Luis Santos;48.0;37644.0;10926.97;7.722;2157.0
373;660115;2019-06-27 15:17:02;package delivered;Luis Santos;48.0;37644.0;10926.97;7.722;2230.0
374;660116;2019-06-26 13:32:39;create package;Claudia Graf;54.0;29653.0;1294.0;0.649;2117.0
375;660116;2019-06-26 16:51:09;send package;Claudia Graf;54.0;29653.0;1294.0;0.649;2149.0
376;660116;2019-06-27 12:48:05;package delivered;Claudia Graf;54.0;29653.0;1294.0;0.649;2217.0
377;660117;2019-06-26 13:39:58;create package;Majid Rafiei;46.0;74370.0;3278.99;2.025;2120.0
378;660117;2019-06-27 15:12:54;send package;Majid Rafiei;46.0;74370.0;3278.99;2.025;2228.0
379;660117;2019-06-27 16:14:27;failed delivery;Majid Rafiei;46.0;74370.0;3278.99;2.025;2241.0
380;660117;2019-06-28 09:50:56;package delivered;Majid Rafiei;46.0;74370.0;3278.99;2.025;2274.0
381;660118;2019-06-26 14:26:31;create package;Mohammadreza Fani Sani;51.0;61801.0;5691.96;6.772;2126.0
382;660118;2019-06-26 14:27:18;send package;Mohammadreza Fani Sani;51.0;61801.0;5691.96;6.772;2127.0
383;660118;2019-06-26 14:31:38;package delivered;Mohammadreza Fani Sani;51.0;61801.0;5691.96;6.772;2128.0
384;660119;2019-06-26 17:17:51;create package;Lisa Mannel;51.0;44449.0;5178.98;3.072;2153.0
385;660119;2019-06-27 08:47:03;send package;Lisa Mannel;51.0;44449.0;5178.98;3.072;2174.0
386;660119;2019-06-27 15:16:12;package delivered;Lisa Mannel;51.0;44449.0;5178.98;3.072;2229.0
387;660120;2019-06-26 19:49:46;create package;Gyunam Park;55.0;27275.0;3597.98;3.417;2169.0
388;660120;2019-06-27 09:37:13;send package;Gyunam Park;55.0;27275.0;3597.98;3.417;2183.0
389;660120;2019-06-27 11:48:43;package delivered;Gyunam Park;55.0;27275.0;3597.98;3.417;2203.0
390;660121;2019-06-27 10:38:45;create package;Christine Dobbert;43.0;59702.0;1763.98;2.72;2193.0
391;660121;2019-06-27 15:21:25;send package;Christine Dobbert;43.0;59702.0;1763.98;2.72;2231.0
392;660121;2019-06-28 09:54:57;package delivered;Christine Dobbert;43.0;59702.0;1763.98;2.72;2275.0
393;660122;2019-06-27 12:16:17;create package;Wil van der Aalst;34.0;48846.0;3713.99;1.645;2212.0
394;660122;2019-06-28 12:44:33;send package;Wil van der Aalst;34.0;48846.0;3713.99;1.645;2294.0
395;660122;2019-06-28 19:52:31;package delivered;Wil van der Aalst;34.0;48846.0;3713.99;1.645;2350.0
396;660123;2019-06-27 14:46:31;create package;Mahnaz Qafari;40.0;83924.0;6337.98;4.252;2226.0
397;660123;2019-06-27 18:09:24;send package;Mahnaz Qafari;40.0;83924.0;6337.98;4.252;2252.0
398;660123;2019-06-28 14:22:29;package delivered;Mahnaz Qafari;40.0;83924.0;6337.98;4.252;2306.0
399;660124;2019-06-27 17:05:36;create package;Christina Rensinghof;41.0;17020.0;3707.96;4.75;2247.0
400;660124;2019-06-27 20:15:26;send package;Christina Rensinghof;41.0;17020.0;3707.96;4.75;2261.0
401;660124;2019-06-28 13:10:44;package delivered;Christina Rensinghof;41.0;17020.0;3707.96;4.75;2299.0
402;660125;2019-06-28 10:26:46;create package;Seran Uysal;40.0;69940.0;5296.97;4.515;2278.0
403;660125;2019-06-28 11:45:14;send package;Seran Uysal;40.0;69940.0;5296.97;4.515;2286.0
404;660125;2019-06-28 20:03:38;package delivered;Seran Uysal;40.0;69940.0;5296.97;4.515;2351.0
405;660126;2019-06-28 13:04:08;create package;Tobias Brockhoff;30.0;69038.0;4111.97;3.913;2298.0
406;660126;2019-06-28 14:14:59;send package;Tobias Brockhoff;30.0;69038.0;4111.97;3.913;2305.0
407;660126;2019-06-28 16:49:30;package delivered;Tobias Brockhoff;30.0;69038.0;4111.97;3.913;2331.0
408;660127;2019-06-28 15:25:04;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2318.0
409;660127;2019-06-28 16:38:31;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2330.0
410;660127;2019-07-01 10:41:03;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2372.0
411;660127;2019-07-01 16:14:41;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2404.0
412;660127;2019-07-02 13:51:24;failed delivery;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2456.0
413;660127;2019-07-03 11:59:21;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;449.0;0.28;2524.0
414;660128;2019-06-28 15:28:40;create package;Kefang Ding;38.0;76896.0;1598.0;0.468;2320.0
415;660128;2019-06-28 15:52:02;send package;Kefang Ding;38.0;76896.0;1598.0;0.468;2323.0
416;660128;2019-06-28 17:46:45;failed delivery;Kefang Ding;38.0;76896.0;1598.0;0.468;2343.0
417;660128;2019-07-02 10:23:44;failed delivery;Kefang Ding;38.0;76896.0;1598.0;0.468;2434.0
418;660128;2019-07-03 10:08:47;failed delivery;Kefang Ding;38.0;76896.0;1598.0;0.468;2511.0
419;660128;2019-07-03 14:57:36;package delivered;Kefang Ding;38.0;76896.0;1598.0;0.468;2548.0
420;660129;2019-06-28 15:55:45;create package;Luis Santos;48.0;37644.0;6305.96;5.877000000000002;2325.0
421;660129;2019-07-01 10:47:02;send package;Luis Santos;48.0;37644.0;6305.96;5.877000000000002;2373.0
422;660129;2019-07-02 14:52:22;package delivered;Luis Santos;48.0;37644.0;6305.96;5.877000000000002;2462.0
423;660130;2019-06-28 18:29:08;create package;Majid Rafiei;46.0;74370.0;129.98;0.48;2348.0
424;660130;2019-07-01 14:57:27;send package;Majid Rafiei;46.0;74370.0;129.98;0.48;2395.0
425;660130;2019-07-02 11:02:34;package delivered;Majid Rafiei;46.0;74370.0;129.98;0.48;2440.0
426;660131;2019-06-29 01:00:00;create package;Claudia Graf;54.0;29653.0;99.99;0.78;2356.0
427;660131;2019-07-02 09:08:00;send package;Claudia Graf;54.0;29653.0;99.99;0.78;2421.0
428;660131;2019-07-03 15:12:00;failed delivery;Claudia Graf;54.0;29653.0;99.99;0.78;2551.0
429;660131;2019-07-04 11:17:41;package delivered;Claudia Graf;54.0;29653.0;99.99;0.78;2607.0
430;660132;2019-07-01 08:42:37;create package;Mohammadreza Fani Sani;51.0;61801.0;3535.94;7.172999999999999;2364.0
431;660132;2019-07-01 16:17:24;send package;Mohammadreza Fani Sani;51.0;61801.0;3535.94;7.172999999999999;2405.0
432;660132;2019-07-02 16:26:07;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3535.94;7.172999999999999;2478.0
433;660133;2019-07-01 11:35:10;create package;Mahsa Bafrani;58.0;35775.0;3586.98;4.495;2380.0
434;660133;2019-07-02 11:08:22;send package;Mahsa Bafrani;58.0;35775.0;3586.98;4.495;2442.0
435;660133;2019-07-02 19:57:22;failed delivery;Mahsa Bafrani;58.0;35775.0;3586.98;4.495;2497.0
436;660133;2019-07-03 12:18:38;package delivered;Mahsa Bafrani;58.0;35775.0;3586.98;4.495;2530.0
437;660134;2019-07-01 14:59:43;create package;Gyunam Park;55.0;27275.0;1984.97;3.468;2397.0
438;660134;2019-07-02 09:22:35;send package;Gyunam Park;55.0;27275.0;1984.97;3.468;2424.0
439;660134;2019-07-03 16:37:19;package delivered;Gyunam Park;55.0;27275.0;1984.97;3.468;2563.0
440;660135;2019-07-01 18:56:11;create package;Wil van der Aalst;34.0;48846.0;399.97;3.04;2412.0
441;660135;2019-07-03 08:58:26;send package;Wil van der Aalst;34.0;48846.0;399.97;3.04;2504.0
442;660135;2019-07-03 10:58:48;package delivered;Wil van der Aalst;34.0;48846.0;399.97;3.04;2518.0
443;660136;2019-07-02 09:14:29;create package;Mahnaz Qafari;40.0;83924.0;1656.99;1.819;2423.0
444;660136;2019-07-02 10:53:23;send package;Mahnaz Qafari;40.0;83924.0;1656.99;1.819;2436.0
445;660136;2019-07-02 15:53:08;package delivered;Mahnaz Qafari;40.0;83924.0;1656.99;1.819;2471.0
446;660137;2019-07-02 10:10:10;create package;Christine Dobbert;43.0;59702.0;2690.94;5.648;2431.0
447;660137;2019-07-02 17:46:55;send package;Christine Dobbert;43.0;59702.0;2690.94;5.648;2486.0
448;660137;2019-07-03 13:29:55;failed delivery;Christine Dobbert;43.0;59702.0;2690.94;5.648;2541.0
449;660137;2019-07-03 14:43:21;failed delivery;Christine Dobbert;43.0;59702.0;2690.94;5.648;2546.0
450;660137;2019-07-03 16:17:00;package delivered;Christine Dobbert;43.0;59702.0;2690.94;5.648;2558.0
451;660138;2019-07-02 13:32:08;create package;Lisa Mannel;51.0;44449.0;2371.99;1.919;2453.0
452;660138;2019-07-03 18:25:24;send package;Lisa Mannel;51.0;44449.0;2371.99;1.919;2583.0
453;660138;2019-07-04 08:30:58;package delivered;Lisa Mannel;51.0;44449.0;2371.99;1.919;2591.0
454;660139;2019-07-02 15:36:01;create package;Junxiong Gao;52.0;96270.0;6861.94;8.853;2469.0
455;660139;2019-07-02 19:16:56;send package;Junxiong Gao;52.0;96270.0;6861.94;8.853;2495.0
456;660139;2019-07-04 11:19:39;package delivered;Junxiong Gao;52.0;96270.0;6861.94;8.853;2608.0
457;660140;2019-07-03 10:35:57;create package;Christina Rensinghof;41.0;17020.0;2532.99;1.717;2514.0
458;660140;2019-07-03 14:52:45;send package;Christina Rensinghof;41.0;17020.0;2532.99;1.717;2547.0
459;660140;2019-07-03 17:10:09;package delivered;Christina Rensinghof;41.0;17020.0;2532.99;1.717;2572.0
460;660141;2019-07-03 12:11:30;create package;Tobias Brockhoff;30.0;69038.0;9763.93;8.633;2528.0
461;660141;2019-07-03 14:23:46;send package;Tobias Brockhoff;30.0;69038.0;9763.93;8.633;2543.0
462;660141;2019-07-03 15:46:09;package delivered;Tobias Brockhoff;30.0;69038.0;9763.93;8.633;2555.0
463;660142;2019-07-03 16:58:15;create package;Marco Pegoraro;50.0;91248.0;3794.0;2.216;2569.0
464;660142;2019-07-04 10:10:48;send package;Marco Pegoraro;50.0;91248.0;3794.0;2.216;2597.0
